movieId,title,genres
4025,b'Miss Congeniality',b'Action|Comedy|Crime|Romance'
60514,b'Journey to the Center of the Earth',b'Action|Adventure|Family|Fantasy|Sci-Fi'
8808,b'The Princess Diaries 2: Royal Engagement',b'Comedy|Family|Romance'
2803,b'The Pelican Brief',b'Crime|Drama|Mystery|Thriller'
350,b'The Client',b'Crime|Drama|Mystery'
56587,b'The Bucket List',b'Adventure|Comedy|Drama'
3256,b'Patriot Games',b'Action|Thriller'
33499,b'Monster-in-Law',b'Comedy|Romance'
104879,b'Prisoners',b'Crime|Drama|Mystery|Thriller'
4776,b'Training Day',b'Crime|Drama|Thriller'
3175,b'Galaxy Quest',b'Adventure|Comedy|Sci-Fi'
4388,b'Scary Movie 2',b'Comedy'
91094,b'The Muppets',b'Adventure|Comedy|Family|Musical'
2167,b'Blade',b'Action|Horror|Sci-Fi'
31225,b'Coach Carter',b'Biography|Drama|Sport'
5293,b'Changing Lanes',b'Drama|Thriller'
1499,b'Anaconda',b'Action|Adventure|Horror|Thriller'
3825,b'Coyote Ugly',b'Comedy|Drama|Music|Romance'
6942,b'Love Actually',b'Comedy|Drama|Romance'
2355,"b""A Bug's Life""",b'Animation|Adventure|Comedy|Family'
4865,b'From Hell',b'Horror|Mystery|Thriller'
315,b'The Specialist',b'Action|Crime|Drama|Thriller'
852,b'Tin Cup',b'Comedy|Drama|Romance|Sport'
26198,"b'Yours, Mine and Ours'",b'Comedy|Family'
33495,b'Kicking & Screaming',b'Comedy|Family|Romance|Sport'
33004,"b""The Hitchhiker's Guide to the Galaxy""",b'Adventure|Comedy|Sci-Fi'
30883,b'Fat Albert',b'Comedy|Family|Fantasy|Romance'
55232,b'Resident Evil: Extinction',b'Action|Horror|Sci-Fi|Thriller'
111617,b'Blended',b'Comedy|Romance'
42732,b'Last Holiday',b'Comedy|Romance'
376,b'The River Wild',b'Adventure|Crime|Thriller'
60,b'The Indian in the Cupboard',b'Drama|Family|Fantasy'
95583,b'Savages',b'Crime|Drama|Thriller'
8860,b'Cellular',b'Action|Crime|Thriller'
6550,b'Johnny English',b'Action|Adventure|Comedy'
47124,b'The Ant Bully',b'Animation|Adventure|Comedy|Family|Fantasy'
2021,b'Dune',b'Action|Adventure|Sci-Fi'
54190,b'Across the Universe',b'Drama|Fantasy|Music|Musical|Romance'
65130,b'Revolutionary Road',b'Drama|Romance'
43936,b'16 Blocks',b'Action|Crime|Drama|Thriller'
61350,b'Babylon A.D.',b'Action|Adventure|Sci-Fi|Thriller'
1004,b'The Glimmer Man',b'Action|Comedy|Crime|Drama|Thriller'
719,b'Multiplicity',b'Comedy|Romance|Sci-Fi'
70282,b'Aliens in the Attic',b'Animation|Adventure|Comedy|Family|Fantasy|Sci-Fi'
4056,b'The Pledge',b'Crime|Drama|Mystery|Thriller'
42002,b'The Producers',b'Comedy|Musical'
761,b'The Phantom',b'Action|Adventure|Comedy|Fantasy'
4031,b'All the Pretty Horses',b'Drama|Romance|Western'
14,b'Nixon',b'Biography|Drama|History'
74545,b'The Ghost Writer',b'Drama|Mystery|Thriller'
1762,b'Deep Rising',b'Action|Adventure|Horror|Sci-Fi'
61991,b'Miracle at St. Anna',b'Action|Drama|War'
50005,b'Man cheng jin dai huang jin jia',b'Action|Drama|Romance'
61465,b'Bangkok Dangerous',b'Action|Crime|Thriller'
4774,b'Big Trouble',b'Comedy|Crime|Thriller'
56001,b'Love in the Time of Cholera',b'Drama|Romance'
1055,b'Shadow Conspiracy',b'Action|Thriller'
90522,b'Johnny English Reborn',b'Action|Adventure|Comedy|Crime'
120222,b'Foodfight!',b'Animation|Action|Comedy|Family|Fantasy|Mystery|Sci-Fi'
97304,b'Argo',b'Biography|Drama|Thriller'
457,b'The Fugitive',b'Action|Crime|Drama|Mystery|Thriller'
75805,b'The Bounty Hunter',b'Action|Comedy|Romance'
1061,b'Sleepers',b'Crime|Drama|Thriller'
2402,b'Rambo: First Blood Part II',b'Action|Adventure|Thriller|War'
79,b'The Juror',b'Drama|Thriller'
596,b'Pinocchio',b'Animation|Comedy|Family|Fantasy|Musical'
5184,"b""Heaven's Gate""",b'Adventure|Drama|Western'
42738,b'Underworld: Evolution',b'Action|Adventure|Fantasy|Sci-Fi|Thriller'
4019,b'Finding Forrester',b'Drama'
3534,b'28 Days',b'Comedy|Drama'
33437,b'Unleashed',b'Action|Crime|Drama|Thriller'
5296,b'The Sweetest Thing',b'Comedy|Romance'
454,b'The Firm',b'Drama|Mystery|Thriller'
79588,b'Charlie St. Cloud',b'Drama|Fantasy|Romance'
85020,b'The Mechanic',b'Action|Crime|Thriller'
93510,b'21 Jump Street',b'Action|Comedy|Crime'
2671,b'Notting Hill',b'Comedy|Drama|Romance'
3751,b'Chicken Run',b'Animation|Adventure|Comedy|Drama|Family'
7173,b'Along Came Polly',b'Comedy|Romance'
122,b'Boomerang',b'Comedy|Drama|Romance'
103372,b'The Heat',b'Action|Comedy|Crime'
4274,b'Cleopatra',b'Biography|Drama|History|Romance'
97836,b'Here Comes the Boom',b'Action|Comedy|Sport'
5282,b'High Crimes',b'Crime|Drama|Mystery|Thriller'
1353,b'The Mirror Has Two Faces',b'Comedy|Drama|Romance'
5065,b'The Mothman Prophecies',b'Drama|Horror|Mystery|Thriller'
69784,b'Br\xc3\xbcno',b'Comedy'
2990,b'Licence to Kill',b'Action|Adventure|Thriller'
85397,b'Red Riding Hood',b'Fantasy|Horror|Mystery|Romance|Thriller'
4167,b'15 Minutes',b'Action|Crime|Drama|Thriller'
546,b'Super Mario Bros.',b'Adventure|Comedy|Family|Fantasy|Sci-Fi'
36529,b'Lord of War',b'Crime|Drama|Thriller'
7090,b'Ying xiong',b'Action|Adventure|History'
92264,b'One for the Money',b'Action|Comedy|Crime|Romance|Thriller'
119141,b'The Interview',b'Comedy'
83374,"b""The Warrior's Way""",b'Action|Fantasy|Western'
76173,b'Micmacs \xc3\xa0 tire-larigot',b'Action|Comedy|Crime'
5810,b'8 Mile',b'Drama|Music'
4299,"b""A Knight's Tale""",b'Action|Adventure|Romance'
6686,b'The Medallion',b'Action|Comedy|Fantasy'
2762,b'The Sixth Sense',b'Drama|Mystery|Thriller'
91978,b'Man on a Ledge',b'Action|Adventure|Crime|Thriller'
93287,b'The Big Year',b'Comedy'
2420,b'The Karate Kid',b'Action|Drama|Family|Sport'
106916,b'American Hustle',b'Crime|Drama'
69406,b'The Proposal',b'Comedy|Drama|Romance'
2881,b'Double Jeopardy',b'Crime|Drama|Mystery|Thriller'
2011,b'Back to the Future Part II',b'Adventure|Comedy|Sci-Fi'
111360,b'Lucy',b'Action|Sci-Fi|Thriller'
125916,b'Fifty Shades of Grey',b'Drama|Romance|Thriller'
6566,b'Spy Kids 3: Game Over',b'Action|Adventure|Comedy|Family|Sci-Fi'
805,b'A Time to Kill',b'Crime|Drama|Thriller'
7161,b'Cheaper by the Dozen',b'Comedy|Family'
107069,b'Lone Survivor',b'Action|Biography|Drama|War'
3255,b'A League of Their Own',b'Comedy|Drama|Family|Sport'
80463,b'The Social Network',b'Biography|Drama'
66203,"b""He's Just Not That Into You""",b'Comedy|Drama|Romance'
44972,b'Scary Movie 4',b'Comedy'
3273,b'Scream 3',b'Horror|Mystery'
2012,b'Back to the Future Part III',b'Adventure|Comedy|Sci-Fi|Western'
131013,b'Get Hard',b'Comedy|Crime'
1339,b'Dracula',b'Horror'
70293,b'Julie & Julia',b'Biography|Drama|Romance'
101895,b'42',b'Biography|Drama|Sport'
3176,b'The Talented Mr. Ripley',b'Crime|Drama|Thriller'
116977,b'Dumb and Dumber To',b'Adventure|Comedy'
43917,b'Eight Below',b'Adventure|Drama|Family'
1408,b'The Last of the Mohicans',b'Action|Adventure|Drama|Romance|War'
8958,b'Ray',b'Biography|Drama|Music'
32587,b'Sin City',b'Crime|Thriller'
58103,b'Vantage Point',b'Action|Crime|Drama|Mystery|Thriller'
67087,"b'I Love You, Man'",b'Comedy|Romance'
4890,b'Shallow Hal',b'Comedy|Drama|Fantasy|Romance'
3386,b'JFK',b'Drama|History|Thriller'
43558,"b""Big Momma's House 2""",b'Comedy|Crime'
4161,b'The Mexican',b'Adventure|Comedy|Crime|Romance'
68135,b'17 Again',b'Comedy|Drama|Fantasy'
110771,b'The Other Woman',b'Comedy|Romance'
71252,b'The Final Destination',b'Horror'
4958,b'Behind Enemy Lines',b'Action|Drama|Thriller|War'
78209,b'Get Him to the Greek',b'Adventure|Comedy|Music'
8916,b'Shall We Dance',b'Comedy|Drama|Music|Romance'
1920,b'Small Soldiers',b'Action|Adventure|Comedy|Family|Sci-Fi'
1591,b'Spawn',b'Action|Horror'
5064,b'The Count of Monte Cristo',b'Action|Adventure|Drama|Romance|Thriller'
84392,b'The Lincoln Lawyer',b'Crime|Drama|Thriller'
84601,b'Unknown',b'Action|Mystery|Thriller'
48780,b'The Prestige',b'Drama|Mystery|Sci-Fi|Thriller'
117590,b'Horrible Bosses 2',b'Comedy|Crime'
100611,b'Escape from Planet Earth',b'Animation|Adventure|Comedy|Family|Sci-Fi'
48304,b'Apocalypto',b'Action|Adventure|Drama|Thriller'
4005,b'The Living Daylights',b'Action|Adventure|Thriller'
79057,b'Predators',b'Action|Adventure|Sci-Fi|Thriller'
6308,b'Legal Eagles',b'Comedy|Crime|Romance'
7347,b'Secret Window',b'Drama|Mystery|Thriller'
45668,b'The Lake House',b'Drama|Fantasy|Romance'
34532,b'The Skeleton Key',b'Drama|Horror|Mystery|Thriller'
96430,b'The Odd Life of Timothy Green',b'Comedy|Drama|Family|Fantasy'
59333,b'Made of Honor',b'Comedy|Romance'
112316,b'Jersey Boys',b'Biography|Drama|Music|Musical'
1672,b'The Rainmaker',b'Crime|Drama|Thriller'
6952,b'Gothika',b'Horror|Mystery|Thriller'
1693,b'Amistad',b'Drama|History'
2822,b'Medicine Man',b'Adventure|Drama|Romance'
56801,b'AVPR: Aliens vs Predator - Requiem',b'Action|Horror|Sci-Fi|Thriller'
374,b'Ri\xc2\xa2hie Ri\xc2\xa2h',b'Comedy|Family'
3824,b'Autumn in New York',b'Drama|Romance'
51084,b'Music and Lyrics',b'Comedy|Music|Romance'
84772,b'Paul',b'Adventure|Comedy|Sci-Fi'
99106,b'The Guilt Trip',b'Comedy|Drama'
86295,b'Scream 4',b'Horror|Mystery'
2505,b'8MM',b'Mystery|Thriller'
1093,b'The Doors',b'Biography|Drama|Music'
112788,b'Sex Tape',b'Comedy|Romance'
3299,b'Hanging Up',b'Comedy|Drama'
88932,b'Final Destination 5',b'Horror'
2805,b'Mickey Blue Eyes',b'Comedy|Crime|Romance'
3969,b'Pay It Forward',b'Drama'
32598,b'Fever Pitch',b'Comedy|Drama|Romance|Sport'
58655,b'Drillbit Taylor',b'Comedy|Drama'
111743,b'A Million Ways to Die in the West',b'Comedy|Western'
533,b'The Shadow',b'Action|Adventure|Crime|Fantasy|Mystery|Thriller'
91325,b'Extremely Loud & Incredibly Close',b'Adventure|Drama|Mystery'
81784,b'Morning Glory',b'Comedy|Drama|Romance'
40574,"b""Get Rich or Die Tryin'""",b'Biography|Crime|Drama|Music'
3879,b'The Art of War',b'Action|Adventure|Crime|Thriller'
40826,b'Rent',b'Drama|Musical|Romance'
3857,b'Bless the Child',b'Crime|Drama|Horror|Thriller'
2574,b'The Out-of-Towners',b'Comedy'
880,b'The Island of Dr. Moreau',b'Horror|Sci-Fi|Thriller'
4756,b'The Musketeer',b'Action|Adventure|Romance'
58154,b'The Other Boleyn Girl',b'Biography|Drama|History|Romance'
4155,b'Sweet November',b'Drama|Romance'
52283,b'The Reaping',b'Horror|Thriller'
8042,b'Mean Streets',b'Crime|Drama|Thriller'
516,b'Renaissance Man',b'Comedy|Drama'
89087,b'Colombiana',b'Action|Drama|Thriller'
1881,b'Quest for Camelot',b'Animation|Adventure|Comedy|Drama|Family|Fantasy|Musical'
5563,b'City by the Sea',b'Crime|Drama|Mystery|Thriller'
2445,b'At First Sight',b'Drama|Romance'
7175,b'Torque',b'Action|Comedy|Crime'
100,b'City Hall',b'Drama'
193,b'Showgirls',b'Drama'
45880,b'Marie Antoinette',b'Biography|Drama|History|Romance'
259,b'Kiss of Death',b'Action|Crime|Thriller'
3946,b'Get Carter',b'Action|Crime|Drama|Thriller'
99145,b'Lo imposible',b'Drama|History|Thriller'
4123,b'Ishtar',b'Action|Adventure|Comedy|Music|Thriller'
72226,b'Fantastic Mr. Fox',b'Animation|Adventure|Comedy|Crime|Drama|Family'
5324,b'Life or Something Like It',b'Comedy|Romance'
6734,b'Memoirs of an Invisible Man',b'Comedy|Romance|Sci-Fi|Thriller'
4973,"b""Le fabuleux destin d'Am\xc3\xa9lie Poulain""",b'Comedy|Romance'
7453,b'New York Minute',b'Comedy|Crime|Family|Romance'
8948,b'Alfie',b'Comedy|Drama|Romance'
92335,b'Big Miracle',b'Biography|Drama|Family|Romance'
2546,b'The Deep End of the Ocean',b'Drama'
5556,b'Feardotcom',b'Crime|Horror|Thriller'
72165,"b""Cirque du Freak: The Vampire's Assistant""",b'Action|Adventure|Fantasy|Thriller'
6763,b'Duplex',b'Comedy'
63481,b'Soul Men',b'Comedy|Drama|Music'
3403,b'Raise the Titanic',b'Action|Drama|Thriller|Adventure'
2807,b'Universal Soldier: The Return',b'Action|Sci-Fi'
71135,b'Pandorum',b'Action|Horror|Mystery|Sci-Fi|Thriller'
5046,b'Impostor',b'Drama|Mystery|Sci-Fi|Thriller'
5880,b'Extreme Ops',b'Action|Adventure|Thriller'
4240,b'Just Visiting',b'Comedy|Fantasy|Sci-Fi'
52328,b'Sunshine',b'Adventure|Sci-Fi|Thriller'
95067,b'A Thousand Words',b'Comedy|Drama'
64652,b'Delgo',b'Animation|Adventure|Comedy|Family|Fantasy|Romance'
130578,b'The Gunman',b'Action|Crime|Drama|Mystery|Thriller'
48522,b'Stormbreaker',b'Action|Adventure|Family|Thriller'
52458,b'Disturbia',b'Crime|Drama|Mystery|Thriller'
170,b'Hackers',b'Comedy|Crime|Drama|Thriller'
55116,b'The Hunting Party',b'Adventure|Comedy|Drama|Romance|Thriller|War'
471,b'The Hudsucker Proxy',b'Comedy|Drama|Fantasy'
60020,b'Tau ming chong',b'Action|Drama|History|Romance|War'
52016,b'K\xc3\xb6shpendiler',b'Drama|History|War'
107406,b'Snowpiercer',b'Action|Drama|Sci-Fi'
92944,b'Un monstre \xc3\xa0 Paris',b'Animation|Adventure|Comedy|Fantasy|Music|Romance'
8871,b'The Last Shot',b'Comedy|Romance'
353,b'The Crow',b'Action|Drama|Fantasy'
70599,"b""The Time Traveler's Wife""",b'Drama|Fantasy|Romance|Sci-Fi'
50802,b'Because I Said So',b'Comedy|Romance'
97172,b'Frankenweenie',b'Animation|Comedy|Family|Horror|Sci-Fi'
34405,b'Serenity',b'Action|Adventure|Sci-Fi|Thriller'
7315,b'Against the Ropes',b'Biography|Drama|Romance|Sport'
2642,b'Superman III',b'Action|Adventure|Comedy|Sci-Fi'
107702,b'Grudge Match',b'Comedy|Drama|Sport'
61026,b'Chi bi',b'Action|Adventure|Drama|History|War'
5620,b'Sweet Home Alabama',b'Comedy|Romance'
70183,b'The Ugly Truth',b'Comedy|Romance'
637,b'Sgt. Bilko',b'Comedy'
5504,b'Spy Kids 2: Island of Lost Dreams',b'Action|Adventure|Comedy|Family|Sci-Fi'
329,b'Star Trek: Generations',b'Action|Adventure|Mystery|Sci-Fi|Thriller'
102088,b'Yi dai zong shi',b'Action|Biography|Drama|Romance|War'
86548,b'Water for Elephants',b'Drama|Romance'
3178,b'The Hurricane',b'Biography|Drama|Sport'
5387,b'Enough',b'Crime|Drama|Thriller'
4228,b'Heartbreakers',b'Comedy|Crime|Romance'
4305,b'Angel Eyes',b'Drama|Romance'
4991,b'Joe Somebody',b'Comedy|Drama'
3355,b'The Ninth Gate',b'Mystery|Thriller'
1003,b'Extreme Measures',b'Crime|Drama|Mystery|Thriller'
4757,b'Rock Star',b'Drama|Music'
72395,b'Precious',b'Drama'
86,b'White Squall',b'Adventure|Drama'
2288,b'The Thing',b'Horror|Mystery|Sci-Fi'
104243,b'Riddick',b'Action|Adventure|Sci-Fi|Thriller'
1661,b'Switchback',b'Crime|Mystery|Thriller'
4962,b'Texas Rangers',b'Action|Adventure|Drama|Thriller|Western'
62376,b'City of Ember',b'Adventure|Family|Fantasy|Sci-Fi'
96728,b'The Master',b'Drama'
59116,b'Virgin Territory',b'Adventure|Comedy|History|Romance'
62799,b'The Express',b'Biography|Drama|Sport'
80489,b'The Town',b'Crime|Drama|Thriller'
95199,"b""What to Expect When You're Expecting""",b'Comedy|Drama|Romance'
61323,b'Burn After Reading',b'Comedy|Crime|Drama|Thriller'
58972,"b""Nim's Island""",b'Adventure|Family|Fantasy'
104913,b'Rush',b'Action|Biography|Drama|Sport'
3160,b'Magnolia',b'Drama'
74532,b'Cop Out',b'Action|Comedy|Crime|Thriller'
91886,b'Dolphin Tale',b'Drama|Family'
63992,b'Twilight',b'Drama|Fantasy|Romance'
5108,b'John Q',b'Crime|Drama|Thriller'
2860,b'Blue Streak',b'Action|Comedy|Crime|Thriller'
104211,"b""We're the Millers""",b'Comedy|Crime'
69809,b'Obitaemyy ostrov',b'Action|Adventure|Sci-Fi'
1518,b'Breakdown',b'Action|Crime|Drama|Mystery|Thriller'
7573,b'Never Say Never Again',b'Action|Adventure|Thriller'
76077,b'Hot Tub Time Machine',b'Comedy|Sci-Fi'
117194,b'Dolphin Tale 2',b'Drama|Family'
3316,b'Reindeer Games',b'Action|Adventure|Crime|Drama|Thriller'
6280,b'A Man Apart',b'Action|Crime|Drama|Thriller'
1401,b'Ghosts of Mississippi',b'Drama|History'
3185,b'Snow Falling on Cedars',b'Drama|Mystery|Romance|Thriller'
84395,b'The Rite',b'Drama|Horror|Mystery|Thriller'
1653,b'Gattaca',b'Drama|Sci-Fi|Thriller'
3239,"b""Isn't She Great""",b'Biography|Comedy|Drama|Romance'
60649,b'Space Chimps',b'Animation|Adventure|Comedy|Family|Sci-Fi'
6265,b'Head of State',b'Comedy'
69122,b'The Hangover',b'Comedy'
2683,b'Austin Powers: The Spy Who Shagged Me',b'Action|Adventure|Comedy|Crime'
592,b'Batman',b'Action|Adventure'
94965,b'There Be Dragons',b'Biography|Drama|War'
2002,b'Lethal Weapon 3',b'Action|Crime|Thriller'
72641,b'The Blind Side',b'Biography|Drama|Sport'
4232,b'Spy Kids',b'Action|Adventure|Comedy|Family|Sci-Fi'
87869,b'Horrible Bosses',b'Comedy|Crime'
82459,b'True Grit',b'Adventure|Drama|Western'
45720,b'The Devil Wears Prada',b'Comedy|Drama'
1371,b'Star Trek: The Motion Picture',b'Adventure|Mystery|Sci-Fi'
100390,b'Identity Thief',b'Adventure|Comedy|Crime|Drama'
1343,b'Cape Fear',b'Crime|Thriller'
58803,b'21',b'Crime|Drama|History|Thriller'
32298,b'Guess Who',b'Comedy|Romance'
1183,b'The English Patient',b'Drama|Romance|War'
1617,b'L.A. Confidential',b'Crime|Drama|Mystery|Thriller'
34332,b'Sky High',b'Adventure|Comedy|Family|Sci-Fi'
1614,b'In & Out',b'Comedy|Romance'
196,b'Species',b'Action|Horror|Sci-Fi|Thriller'
1347,b'A Nightmare on Elm Street',b'Horror'
3863,b'The Cell',b'Horror|Sci-Fi|Thriller'
1801,b'The Man in the Iron Mask',b'Action|Adventure|Drama'
80839,b'Secretariat',b'Biography|Drama|Family|History|Sport'
51939,b'TMNT',b'Animation|Action|Adventure|Comedy|Family|Fantasy|Sci-Fi'
6887,b'Radio',b'Biography|Drama|Sport'
88405,b'Friends with Benefits',b'Comedy|Romance'
107141,b'Saving Mr. Banks',b'Biography|Comedy|Drama|Family|Music'
3246,b'Malcolm X',b'Biography|Drama|History|Romance'
99117,b'This Is 40',b'Comedy|Romance'
72696,b'Old Dogs',b'Comedy|Family'
65682,b'Underworld: Rise of the Lycans',b'Action|Adventure|Fantasy|Sci-Fi|Thriller'
53974,b'License to Wed',b'Comedy|Romance'
44840,b'The Benchwarmers',b'Comedy|Sport'
34336,b'Must Love Dogs',b'Comedy|Romance'
1466,b'Donnie Brasco',b'Biography|Crime|Drama'
5219,b'Resident Evil',b'Action|Horror|Sci-Fi'
1994,b'Poltergeist',b'Horror|Thriller'
7367,b'The Ladykillers',b'Comedy|Crime|Thriller'
62394,b'Max Payne',b'Action|Crime|Drama|Mystery|Thriller'
90405,b'In Time',b'Action|Crime|Drama|Sci-Fi|Thriller'
78264,b'The Back-up Plan',b'Comedy|Romance'
86817,b'Something Borrowed',b'Comedy|Drama|Romance'
4899,b'Black Knight',b'Adventure|Comedy|Fantasy'
5139,b'The Bad News Bears',b'Comedy|Drama|Family|Sport'
393,b'Street Fighter',b'Action|Adventure|Comedy|Thriller'
5995,b'The Pianist',b'Biography|Drama|Music|War'
49524,b'The Nativity Story',b'Drama|Family|History'
33164,b'House of Wax',b'Horror'
8981,b'Closer',b'Drama|Romance'
90719,b'J. Edgar',b'Biography|Crime|Drama|History|Romance'
61262,b'Mirrors',b'Horror|Mystery'
5128,b'Queen of the Damned',b'Drama|Fantasy|Horror'
3697,b'Predator 2',b'Action|Horror|Sci-Fi'
57526,b'Untraceable',b'Crime|Mystery|Thriller'
2496,b'Blast from the Past',b'Comedy|Drama|Romance|Sci-Fi'
4941,b'Flash Gordon',b'Action|Adventure|Sci-Fi'
7366,b'Jersey Girl',b'Comedy|Drama|Romance'
97742,b'Alex Cross',b'Action|Crime|Mystery|Thriller'
1711,b'Midnight in the Garden of Good and Evil',b'Crime|Drama|Mystery|Thriller'
79463,b'Nanny McPhee and the Big Bang',b'Comedy|Family|Fantasy'
6997,b'Hoffa',b'Biography|Crime|Drama'
60760,b'The X Files: I Want to Believe',b'Drama|Horror|Mystery|Sci-Fi|Thriller'
7380,b'Ella Enchanted',b'Comedy|Family|Fantasy|Romance'
90524,b'Abduction',b'Action|Mystery|Thriller'
36397,b'Valiant',b'Animation|Adventure|Comedy|Family|War'
3317,b'Wonder Boys',b'Comedy|Drama'
59014,b'Superhero Movie',b'Action|Comedy'
99957,b'Broken City',b'Crime|Drama|Thriller'
32011,b'Cursed',b'Comedy|Horror'
96417,b'Premium Rush',b'Action|Crime|Thriller'
5611,b'The Four Feathers',b'Adventure|Drama|Romance|War'
100108,b'Parker',b'Action|Crime|Thriller'
8866,b'Wimbledon',b'Comedy|Romance|Sport'
77820,b'Furry Vengeance',b'Comedy|Family'
97966,b'Bait',b'Action|Adventure|Drama|Horror|Thriller'
4275,b'Krull',b'Action|Adventure|Sci-Fi'
55946,b'Lions for Lambs',b'Drama|Thriller|War'
6518,b'Flight of the Intruder',b'Action|Drama|Thriller|War'
56805,b'Walk Hard: The Dewey Cox Story',b'Comedy|Music'
5016,b'The Shipping News',b'Drama'
4721,b'American Outlaws',b'Action|Western'
68269,b'The Young Victoria',b'Biography|Drama|History|Romance'
71573,b'Whiteout',b'Action|Crime|Horror|Mystery|Thriller'
86898,b'The Tree of Life',b'Drama|Fantasy'
2196,b'Knock Off',b'Action|Crime|Thriller'
109072,b'Sabotage',b'Action|Crime|Drama|Thriller'
6703,b'The Order',b'Horror|Mystery|Thriller'
64231,b'Punisher: War Zone',b'Action|Adventure|Crime|Drama|Thriller'
47384,b'Zoom',b'Action|Adventure|Comedy|Family|Fantasy|Sci-Fi'
1525,b'Warriors of Virtue',b'Action|Adventure|Fantasy'
49130,b'A Good Year',b'Comedy|Drama|Romance'
7030,b'Radio Flyer',b'Drama'
3761,b'Bound by Honor',b'Crime|Drama'
1480,"b""Smilla's Sense of Snow""",b'Action|Drama|Mystery|Sci-Fi|Thriller'
5809,b'Femme Fatale',b'Crime|Drama|Mystery|Thriller'
5196,b'Lion of the Desert',b'Biography|Drama|History|War'
715,b'Le hussard sur le toit',b'Adventure|Drama|Romance|War'
3117,b'Ride with the Devil',b'Drama|Romance|War|Western'
81819,b'Biutiful',b'Drama|Romance'
43419,b'Bandidas',b'Action|Comedy|Crime|Western'
114180,b'The Maze Runner',b'Action|Mystery|Sci-Fi|Thriller'
129737,b'Unfinished Business',b'Comedy|Drama'
412,b'The Age of Innocence',b'Drama|Romance'
48043,b'The Fountain',b'Drama|Sci-Fi'
2835,b'Chill Factor',b'Action|Adventure|Comedy|Drama|Thriller'
98054,b'Stolen',b'Action|Crime|Thriller'
65261,b'Gake no ue no Ponyo',b'Animation|Adventure|Comedy|Family|Fantasy'
2827,"b""The Astronaut's Wife""",b'Drama|Sci-Fi|Thriller'
3579,b'I Dreamed of Africa',b'Adventure|Drama|Romance'
99087,b'Playing for Keeps',b'Comedy|Romance|Sport'
106839,b'Mandela: Long Walk to Freedom',b'Biography|Drama|History'
2929,b'Reds',b'Biography|Drama|History|Romance'
2268,b'A Few Good Men',b'Drama|Thriller'
4224,b'Exit Wounds',b'Action|Comedy|Crime|Drama|Thriller'
3646,"b""Big Momma's House""",b'Action|Comedy|Crime'
91660,b'The Darkest Hour',b'Action|Adventure|Horror|Sci-Fi|Thriller'
98373,b'Step Up Revolution',b'Drama|Music|Romance'
46965,b'Snakes on a Plane',b'Action|Crime|Thriller'
3895,b'The Watcher',b'Crime|Drama|Mystery|Thriller'
7439,b'The Punisher',b'Action|Crime|Drama|Thriller'
38388,b'Goal!',b'Drama|Romance|Sport'
94405,b'Safe',b'Action|Crime|Thriller'
2598,b'Pushing Tin',b'Comedy|Drama|Romance'
1210,b'Star Wars: Episode VI - Return of the Jedi',b'Action|Adventure|Fantasy|Sci-Fi'
58297,b'Doomsday',b'Action|Sci-Fi|Thriller'
64622,b'The Reader',b'Drama|Romance'
94953,b'Wanderlust',b'Comedy|Romance'
6936,b'Elf',b'Comedy|Family|Fantasy|Romance'
802,b'Phenomenon',b'Drama|Fantasy|Romance|Sci-Fi'
5048,b'Snow Dogs',b'Adventure|Comedy|Family|Sport'
3087,b'Scrooged',b'Comedy|Drama|Fantasy|Romance'
45666,b'Nacho Libre',b'Comedy|Family|Sport'
86833,b'Bridesmaids',b'Comedy|Romance'
102123,b'This Is the End',b'Comedy|Fantasy'
2840,b'Stigmata',b'Horror'
3980,b'Men of Honor',b'Biography|Drama'
87785,b'Takers',b'Action|Crime|Thriller'
103055,b'The Big Wedding',b'Comedy|Drama|Romance'
85399,"b'Big Mommas: Like Father, Like Son'",b'Action|Comedy|Crime'
85414,b'Source Code',b'Action|Drama|Sci-Fi|Thriller'
3250,b'Alive',b'Adventure|Biography|Drama|Thriller'
51086,b'The Number 23',b'Crime|Mystery|Thriller'
108825,b'The Young and Prodigious T.S. Spivet',b'Action|Adventure|Comedy|Drama|Family'
7104,b'1941',b'Action|Comedy|War'
39307,b'Dreamer: Inspired by a True Story',b'Drama|Family|Sport'
37733,b'A History of Violence',b'Drama|Thriller'
36519,b'Transporter 2',b'Action|Thriller'
303,b'The Quick and the Dead',b'Action|Romance|Thriller|Western'
7450,b'Laws of Attraction',b'Comedy|Romance'
2976,b'Bringing Out the Dead',b'Drama|Thriller'
75985,b'Repo Men',b'Action|Crime|Sci-Fi|Thriller'
57223,b'D-War',b'Action|Drama|Fantasy|Horror|Thriller'
885,b'Bogus',b'Comedy|Family|Fantasy'
101283,b'The Incredible Burt Wonderstone',b'Adventure|Comedy|Fantasy'
1489,"b""Cats Don't Dance""",b'Animation|Comedy|Family|Fantasy|Musical'
3145,b'Cradle Will Rock',b'Drama'
50064,b'The Good German',b'Drama|Mystery|Thriller'
110229,b'George and the Dragon',b'Action|Adventure|Comedy|Fantasy|Romance'
1208,b'Apocalypse Now',b'Drama|War'
80241,b'Going the Distance',b'Comedy|Romance'
62,"b""Mr. Holland's Opus""",b'Drama|Music'
1959,b'Out of Africa',b'Biography|Drama|Romance'
97923,b'Flight',b'Drama|Thriller'
3638,b'Moonraker',b'Action|Adventure|Sci-Fi|Thriller'
